university,program_name,degree_level,component,course_name_original,course_name_english,chair_code,credits,hours_per_week,semester,study_year,program_duration,course_description,source_url
Yerevan State University,Information Systems Development,Master,Other,Գիտական սեմինար,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-689/edu-plan
Yerevan State University,Information Systems Development,Master,Other,Գիտական սեմինար,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-689/edu-plan
Yerevan State University,Information Systems Development,Master,Other,Գիտական սեմինար,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-689/edu-plan
Yerevan State University,Information Systems Development,Master,Other,Մասնագիտական պրակտիկա,Professional Practice,2301,6,,,,,,https://ysu.am/en/faculty/520/educational-program-689/edu-plan
Yerevan State University,Information Systems Development,Master,Other,Մագիստրոսական թեզ,,2301,24,,,,,,https://ysu.am/en/faculty/520/educational-program-689/edu-plan
Yerevan State University,Information Systems Management,Master,General,Անգլերեն-1,English-1,1602,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,Գերմաներեն-1,German-1,1604,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,Ռուսերեն-1,,1705,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,Ֆրանսերեն-1,French-1,1608,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,Անգլերեն-2,English-2,1602,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,Գերմաներեն-2,German-2,1604,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,Ռուսերեն-2,,1705,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,Ֆրանսերեն-2,French-2,1608,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,հետազոտություններում (Ժամանակակից բջջային,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,General,Հետազոտության պլանավորում և մեթոդներ,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Բնական լեզվի մշակման ներածություն,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Տվյալների բազաների համակարգերի հիմնահարցեր,,2301,6,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Ընդհանուր ֆինանսներ,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,հետո վերականգնման իրականացումը տվյալների,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Հիմնարար ալգորիթմներ,,2301,6,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Օպերացիոն համակարգեր,,2301,6,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Մարքեթինգ,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Ամպային հաշվարկներ,,2301,6,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Թվային ֆիրմայի ղեկավարում,,2301,6,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Մեծ տվյալների ղեկավարում և անալիտիկա,,2301,6,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,iOS կիրառության մշակում,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Միկրոտնտեսագիտություն,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Նեյրոնային ցանցեր,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Unix օպերացիոն համակարգի ղեկավարում,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Professional,Մեքենայական ուսուցում,Machine Learning,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Other,Գիտական սեմինար,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Other,Գիտական սեմինար,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Other,Գիտական սեմինար,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Other,Գիտական սեմինար,,2301,3,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Other,Մասնագիտական պրակտիկա,Professional Practice,2301,6,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Information Systems Management,Master,Other,Մագիստրոսական թեզ,,2301,24,,,,,,https://ysu.am/en/faculty/520/educational-program-500/edu-plan
Yerevan State University,Data Science in Business,Master,General,Ռազմավարական պլանավորում,,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Տվյալների բազաների կառավարում,,1002,6,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Data Mining տեխնոլոգիա,,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Մեքենայական ուսուցում,Machine Learning,1002,6,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Նեյրոնային ցանցեր և խորը ուսուցում,,1002,6,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Համակարգչային տեսողություն (Computer vision),,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Բայեսյան վիճակագրություն,,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Սպառողի վարքագիծ,,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Մեծ տվյալների տեխնոլոգիաներ,,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Տեխնոլոգիական ձեռներեցություն,,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Professional,Տնտեսագիտություն տվյալագետների համար,,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Other,Մասնագիտական պրակտիկա,Professional Practice,1002,3,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Other,Մագիստրոսական թեզ,,1002,18,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Other,Գիտական սեմինար,,1002,2,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Other,Գիտական սեմինար,,1002,2,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Science in Business,Master,Other,Գիտական սեմինար,,1002,2,,,,,,https://ysu.am/en/faculty/78/educational-program-349/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Անգլերեն-2,English-2,1602,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Փիլիսոփայություն,Philosophy,1302,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Հայոց պատմություն 2,Armenian History 2,1106,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Էկոլոգիայի և բնապահպանության հիմունքներ,Ecology and Environmental Protection Fundamentals,708,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Հայոց պատմություն 1,Armenian History 1,1106,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Ռուսաց լեզու-2,Russian Language-2,1705,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Ֆրանսերեն-2,French-2,1608,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Չինարեն-2,Chinese-2,1205,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Թուրքերեն-2,Turkish-2,1803,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Գերմաներեն-2,German-2,1604,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Հայոց լեզու և խոսքի մշակույթ-1,Armenian Language and Speech Culture-1,1401,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Ռուսաց լեզու-1,Russian Language-1,1705,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Հայոց լեզու և խոսքի մշակույթ-2,Armenian Language and Speech Culture-2,1401,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Ֆրանսերեն-1,French-1,1608,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Չինարեն-1,Chinese-1,1205,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Թուրքերեն-1,Turkish-1,1803,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Գերմաներեն-1,German-1,1604,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Անգլերեն-1,English-1,1602,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,իրավիճակներում բնակչության առաջին,Civil Defense and First Aid in Emergency Situations,2,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,իրավիճակներում բնակչության առաջին,Civil Defense and First Aid in Emergency Situations,2,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Մեդիագրագիտություն,Media Literacy,,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Բարոյագիտության հիմունքներ,Ethics Fundamentals,1302,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Բնագիտության ժամանակակից հայեցակարգեր,Modern Concepts of Natural Science,413,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Գործարարության հիմունքներ,Entrepreneurship Fundamentals,1005,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Իրավունքի հիմունքներ,Fundamentals of Law,1901,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Կիրառական վիճակագրություն,Applied Statistics,105,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Կրոնագիտության հիմունքներ,Religious Studies Fundamentals,2101,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Հաղորդակցման հմտություններ,Communication Skills,1306,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Հոգեբանության հիմունքներ,Psychology Fundamentals,1308,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Մաթեմատիկայի հիմունքներ,,102,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Անգլերեն-3,English-3,1602,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Մշակութաբանության հիմունքներ,,1107,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Ռուսաց լեզու-3,Russian Language-3,1705,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Սոցիոլոգիայի հիմունքներ,Sociology Fundamentals,2203,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Տնտեսագիտության հիմունքներ,Economics Fundamentals,1007,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Տրամաբանության հիմունքներ,Logic Fundamentals,1311,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Քաղաքագիտության հիմունքներ,Political Science Fundamentals,1207,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Քննական և ստեղծագործական մտածողություն,Critical and Creative Thinking,,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Մեդիագրագիտություն,Media Literacy,,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Բարոյագիտության հիմունքներ,Ethics Fundamentals,1302,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Բնագիտության ժամանակակից հայեցակարգեր,Modern Concepts of Natural Science,413,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Գործարարության հիմունքներ,Entrepreneurship Fundamentals,1005,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Իրավունքի հիմունքներ,Fundamentals of Law,1901,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Կիրառական վիճակագրություն,Applied Statistics,105,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Կրոնագիտության հիմունքներ,Religious Studies Fundamentals,2101,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Հաղորդակցման հմտություններ,Communication Skills,1306,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Հոգեբանության հիմունքներ,Psychology Fundamentals,1308,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Մաթեմատիկայի հիմունքներ,,102,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Անգլերեն-3,English-3,1602,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Մշակութաբանության հիմունքներ,,1107,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Ռուսաց լեզու-3,Russian Language-3,1705,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Սոցիոլոգիայի հիմունքներ,Sociology Fundamentals,2203,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Տնտեսագիտության հիմունքներ,Economics Fundamentals,1007,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Տրամաբանության հիմունքներ,Logic Fundamentals,1311,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Քաղաքագիտության հիմունքներ,Political Science Fundamentals,1207,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,General,Քննական և ստեղծագործական մտածողություն,Critical and Creative Thinking,,2,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Օպտիկական երևույթների ֆիզիկա,,413,9,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Հաշվման մեթոդներ,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Ազդանշանների մշակում,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Թերմոդինամիկա և վիճակագրական ֆիզիկա,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Ֆիզիկական պրոցեսների մոդելավորում,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Քվանտային մեխանիկա,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Մեքենայական ուսուցում-2,Machine Learning,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Դասական մեխանիկա,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Դիսկրետ մաթեմատիկա և գրաֆներ,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Մաթեմատիկական անալիզ-1,Mathematical Analysis-1,412,9,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Դիֆերենցիալ հավասարումներ,Qualitative Theory of Differential Equations,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Կոմպլեքս անալիզ,Complex Analysis,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Էլեկտրոնիկա,,505,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Մեքենայական ուսուցում-1,Machine Learning,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Էլեկտրականություն և մագնիսականություն,,505,9,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Ծրագրավորման հիմունքներ -1,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Մաթեմատիկական անալիզ-2,,412,9,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Ծրագրավորման հիմունքներ -2,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Մեխանիկայի հիմունքներ,,412,9,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Քվանտային ինֆորմատիկա,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Հեռահաղորդակցական համակարգերի մոդելավորում,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Կիրառական միկրոալիքային էլեկտրադինամիկա,,505,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Գիտափորձի ավտոմատացման պրակտիկում,,505,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Միկրո և նանո համակարգերի նմանակում,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Ալիքային պրոցեսների տեսություն,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Ազդանշանների թվային մշակում,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Նեյրոնային ցանցեր,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Օպտիմիզացիայի մեթոդներ,Optimization Methods,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Կիսահաղորդչային էլեկտրոնիկա և սխեմատեխնիկա,,505,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Ֆունկցիոնալ անալիզ,Functional Analysis,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Մոտարկումներ և օրթոգոնալ բազիսներ,,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Մասնագիտական պրակտիկա,Professional Practice,0,3,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Համակարգչային ցանցեր,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Էլեկտրադինամիկական պրոցեսների նմանակում,,507,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Data Processing in Physics and Artificial Intelligence,Bachelor,Professional,Գրաֆների տեսություն և որոնման ալգորիթմներ,Graph Theory,412,6,,,,,,https://ysu.am/en/faculty/525/educational-program-313/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Անգլերեն-2,English-2,1602,2,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Փիլիսոփայություն,Philosophy,1311,4,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Էկոլոգիայի և բնապահպանության հիմունքներ,Ecology and Environmental Protection Fundamentals,708,2,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Հայոց պատմություն 2,Armenian History 2,1106,2,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Ռուսաց լեզու-2,Russian Language-2,1705,2,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Հայոց պատմություն 1,Armenian History 1,1106,2,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Ֆրանսերեն-2,French-2,1608,2,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Չինարեն-2,Chinese-2,1205,2,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
Yerevan State University,Radiophysics and Computer Technology,Bachelor,General,Թուրքերեն-2,Turkish-2,1803,2,,,,,,https://ysu.am/en/faculty/525/educational-program-858/edu-plan
