course_id,university,program_name,program_name_en,program_code,degree_level,course_code,course_name_original,course_name_en,credits,component,semester,description,description_en,prerequisites,assessment,academic_year,source_url,source_language,notes
NPUA-0156,National Polytechnic University of Armenia,Information Systems,Information Systems,,Master,,Տեխնիկական փաստաթղթերի մշակման ժամանակակից տեխնոլոգիաներ,Modern Technologies for Technical Document Development,,,,,,,,2025/2026,https://polytech.am/edu/master_information_systems/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0157,National Polytechnic University of Armenia,Information Systems,Information Systems,,Master,,Ռազմավարական նախագծերի վերլուծություն,Analysis of Strategic Projects,,,,,,,,2025/2026,https://polytech.am/edu/master_information_systems/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0158,National Polytechnic University of Armenia,Information Systems,Information Systems,,Master,,Ինտելեկտուալ սեփականության պաշտպանություն,Intellectual Property Protection,,,,,,,,2025/2026,https://polytech.am/edu/master_information_systems/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0159,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Որոնման տեղեկատվական համակարգեր (Ծրագրային ճարտարագիտություն ԿԾ-ի համար),Information Retrieval Systems (Software Engineering for Computer Science),5.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0160,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ծրագրային ճարտարագիտության մեթոդաբանություն (Ծրագրային ճարտարագիտություն ԿԾ-ի համար),Methodology of Software Engineering (Software Engineering for CS),5.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0161,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Որոշումների կայացման տեսություն,Decision-Making Theory,5.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0162,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ծրագրավորման ոճեր և մեթոդներ,Programming Styles and Methods,4.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0163,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ալգորիթմների տեսություն և տվյալների կառուցվածք,Theory of Algorithms and Data Structures,5.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0164,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Առաջադեմ Web – տեխնոլոգիաներ,Advanced Web Technologies,5.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0165,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,ներդրված համակարգեր,Embedded Systems,4.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0166,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ծրագրային միջոցների մշակման ժամանակակից գրադարաններ,Modern Libraries for Software Development Tools,5.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0167,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ծրագրային գործիքային միջոցների ստուգում և գնահատում,Testing and Evaluation of Software Tools,5.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0168,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Տվյալների բազաներ,Database Systems,5.0,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0169,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Մասնագիտացված հատուկ սարքավորումների ծրագրավորում,Programming of Specialized Equipment,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0170,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Web – տեխնոլոգիաներ,Web Technologies,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0171,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Արհեստական բանականության ծրագրա-գործիքային միջոցներ,Artificial Intelligence Programming Tools,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0172,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ձեռնարկատիրությունը ծրագրային ճարտարագիտության ոլորտում,Entrepreneurship in Software Engineering,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0173,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ձեռնարկատիրությունը տեղեկատվական տեխնոլոգիաների բնագավառում,Entrepreneurship in Information Technology,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0174,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Գործողությունների հետազոտում,Research of Actions,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0175,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Գերմեծ ինտեգրալ սխեմաների միջմիացումների մոդելավորում և օպտիմալացում,Modeling and Optimization of Interconnections in Large Integral Schemes,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0176,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Տեղեկատվության պաշտպանություն և անվտանգություն,Information Protection and Security,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0177,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Մասնագիտացված հաշվողական միջոցներ,Specialized Computational Methods,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0178,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Հաշվողական համակարգերի և ցանցերի ապարատածրագրային միջոցներ,Hardware and Software Solutions for Computing Systems and Networks,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0179,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Տեղեկատվության մշակման և հաղորդման օպտոէլեկտրոնային տարրեր,Optoelectronic Elements for Information Processing and Transmission,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0180,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ավտոմատացված նախագծման մաթեմատիկական մեթոդներ,Mathematical Methods for Automated Design,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0181,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Էլեկտրոնային ավտոմատացված նախագծման ծրագրային գործիքային միջոցներ,Electronic Automated Design Software Tools,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0182,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ազդանշանների թվային մշակում,Digital Signal Processing,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0183,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Զուգահեռ ընթացակարգերի ծրագրավորում,Parallel Programming Techniques,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0184,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ամպային հաշվարկներ,Cloud Computing,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0185,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Համակարգային վերլուծություն և գործընթացների մաթեմատիկական մոդելներ,Systems Analysis and Mathematical Models of Processes,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0186,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Հաշվողական միջոցների ժամանակակից էլեմենտային բազա,Modern Elemental Base of Computational Methods,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0187,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Ավտոմատացված նախագծման համակարգեր,Automated Design Systems,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0188,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Գերմեծ ինտեգրալ սխեմաների ֆիզիկական նախագծման ալգորիթմներ,Algorithms for Physical Design of Large Integrated Circuits,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0189,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Master,,Գերմեծ ինտեգրալ սխեմաների ստուգման ալգորիթմներ,Algorithms for Verification of Large Integral Schemes,,,,,,,,2025/2026,https://polytech.am/edu/master_software_engineering-2/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes; missing_credits: credit value absent on source page"
NPUA-0190,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ինֆորմատիկայի մաթեմատիկական Հիմունքներ,Mathematical Foundations of Informatics,4.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0191,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրային ճարտարապետության մաթեմատիկական հիմունքներ,Mathematical Foundations of Software Architecture,4.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0192,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ավտոմատների կիրառական տեսություն,Applied Theory of Automata,5.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0193,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ճարտարագիտական մոդելավորում,Engineering Modeling,3.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0194,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Հաշվողական համակարգերի ծրագրային ապահովում և ճարտարապետություն,Software Development and Architecture of Computing Systems,7.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0195,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Համակարգային ծրագրավորում,System Programming,5.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0196,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Օպերացիոն համակարգեր,Operating Systems,8.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0197,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրային համակարգերի պաշտպանություն,Protection of Software Systems,6.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0198,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Տվյալների բազաների նախագծման Տեխնոլագիաներ,Database Design Technologies,5.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0199,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Քոմփյութերային ցանցերի ծրագրավորում,Computer Network Programming,8.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0200,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրային ապահովման նախագծում,Software Design,5.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0201,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,WEB-ծրագրավորում,Web Programming,4.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0202,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրավորման տեխնոլոգիա,Programming Technology,13.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0203,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Օբյեկտ-կողմնորոշված ծրագրավորում,Object-Oriented Programming,5.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0204,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրավորում NET միջավայրում,Programming in the .NET Environment,6.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0205,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրերի թեստավորում,Software Testing,5.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0206,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Մոբայլ կիրառությունների նախագծում,Mobile Application Development,6.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0207,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ցանցերի կազմակերպում,Network Organization,2.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0208,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Էլեկտրոնային նախագծման ավտոմատացման Ներածություն,Introduction to Electronic Design Automation,2.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0209,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Տեխնիկական գրագրություն,Technical Writing,3.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0210,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Քոմփյութերների ճարտարապետություն և օպերացիոն համակարգեր,Computer Architecture and Operating Systems,2.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0211,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Թվային ինտեգրալ սխեմաներ,Digital Integral Schemes,4.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0212,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Անալոգային ինտեգրալ սխեմաներ,Analog Integrated Circuits,4.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0213,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ալգորիթմների տեսություն,Theory of Algorithms,9.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0214,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ավտոմատացված նախագծման մաթեմատիկական մեթոդներ,Mathematical Methods for Automated Design,7.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0215,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Դիսկրետ մաթեմատիկա,Discrete Mathematics,8.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0216,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ինտեգրալ սխեմաների նախագծման Ալգորիթմներ,Algorithms for Designing Integral Schemes,3.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0217,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ինտեգրալ սխեմաների մոդելավորման Տեսություն,Theory of Integral Scheme Modeling,3.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0218,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրավորման լեզուներ,Programming Languages,7.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0219,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Օբեկտային-կողմնորոշված ծրագրավորում,Object-Oriented Programming,9.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0220,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Սկրիպտավորման լեզուներ,Programming Languages,4.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0221,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրավորման տեխնոլոգիաներ,Programming Technologies,6.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0222,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Սարքավորումների նկարագրման լեզուներ,Languages of Equipment Description,4.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0223,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Օգտագործողի գրաֆիկական ինտերֆեյսի ծրագրավորում,User Interface Programming,4.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
NPUA-0224,National Polytechnic University of Armenia,Software Engineering,Software Engineering,,Bachelor,,Ծրագրավորում Linux օպերացիոն համակարգի միջավայրում,Programming in the Linux Operating System Environment,5.0,,,,,,,2025/2026,https://polytech.am/edu/software_engineering/,Armenian,"npua_scrape: captured from public course list page; limited_metadata: source exposed course titles and credits only; no descriptions, prerequisites, or course codes"
