course_id,university,program_name,program_code,degree_level,course_code,course_name,course_name_original,credits,component,semester,description,prerequisites,assessment,academic_year,source_url,source_language,notes
671,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,506,Optoelectronics and Renewable Energy Sources,Օպտոէլեկտրոնիկա և վերականգվող էներգիայի աղբյուրներ,6.0,Professional,7.0,"- Introduce students to the mechanisms of radiation absorption by semiconductors, the mechanisms of radiation emitted by semiconductors, and alternative renewable energy sources. 
- Familiarize students with the types and operating principles of photodetectors, emitters, and solar elements. 
- Introduce students to the reflection and absorption of radiation, the photoconductivity of semiconductors, detectability, noise, and the signal-to-noise ratio.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
672,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,506,"Technological methods for the growth of volumetric crystals, thin films, and nanostructures","Ծավալային բյուրեղների, բարակ թաղանթների և նանոկառուցվածքների աճեցման տեխնոլոգիական եղանակներ",6.0,Professional,8.0,"- Introduce students to the methods of thin film creation, both classical and modern nanotechnology methods, 
- Familiarize them with the capabilities and characteristics of technologies and equipment, 
- Introduce the physical principles of the working of technological methods for thin film creation.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
673,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,506,"Physics, Engineering, and Technology of Composite Materials","Կոմպոզիտ նյութերի ֆիզիկա, ճարտարագիտություն և տեխնոլոգիա",6.0,Professional,8.0,Familiarize with the main physical and material properties of composite materials. - Familiarize with the main technologies for the creation of composite materials. - Familiarize with the applications of composite materials.,,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
674,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,506,Microelectronics and Chip Design,Միկրոէլեկտրոնիկա և չիպ դիզայն,6.0,Professional,7.0,"- Introduce the types of transistors and diodes in microelectronics, - present the properties of microelectronic functional elements, - familiarize with microelectronic functional-integrated devices.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
675,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,506,Theory of Integrated Circuit Modeling,Ինտեգրալ սխեմաների մոդելավորման տեսություն,6.0,Professional,7.0,"Introduce the methods of modeling integral schemes and the classification of IS models, - present the basic elements of Functional Schemes, the algorithms for modeling typical structures, and the computational features, - familiarize with the set of values used in logical modeling.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
676,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,505,Fundamentals of Wireless Communication,Անլար կապի հիմունքներ,6.0,Professional,6.0,"- Introduce students to the contemporary issues and technologies of wireless communication. 
- Teach the various types of communication and their implementation mechanisms. 
- Outline the areas of application and development prospects of wireless communication.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
677,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,507,Computer Networks and Information Security,Համակարգչային ցանցեր և տեղեկատվական անվտանգություն,6.0,Professional,8.0,"- Introduce students to modern protection measures for telecommunications systems,  
- Familiarize them with computer networks,  
- Outline the methods for ensuring the security of information systems.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
678,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,505,Fundamentals of Radio and Television,Ռադիո և հեռուստատեսության հիմունքներ,6.0,Professional,7.0,"- To introduce students to the fundamentals of modern radio communication, present the key issues in the field, and familiarize students with radio and television broadcasting systems.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
679,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,507,Telecommunications Practicum,Հեռահաղորդակցության պրակտիկում,6.0,Professional,8.0,"- Introduce students to practical solutions in telecommunications 
- Provide a more in-depth presentation on the methods of encoding and modulation/demodulation used in digital communication systems based on specific examples 
- Present the existing issues in receiver/transmitter nodes of digital communication systems and the ways to solve them",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
680,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,412,Theory of Digital Processes,Ալիքային պրոցեսների տեսություն,6.0,Professional,7.0,"- Introduce students to the fundamental issues of the physics of linear wave propagation in various types of waves  
- Teach the laws and regularities of wave propagation  
- Develop an understanding of mechanical, electromagnetic, and other types of waves",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
681,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,507,Computer Modeling of Radiophysical Problems,Ռադիոֆիզիկական խնդիրների համակարգչային մոդելավորում,6.0,Professional,7.0,"- Introduce the modeling of various application problems in the MatLab environment. 
- Teach how to analyze the obtained numerical results.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
682,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,505,Radio Technical Systems,Ռադիոտեխնիկական համակարգեր,6.0,Professional,8.0,"- Introduce students to the types of modern radio systems and their characteristics. 
- Teach students the basic principles of detecting radio signals against a background of noise and interference. 
- Instruct students to design block diagrams of simple radio systems based on the required functional characteristics.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
683,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,505,Microelectronics in GBH,ԳԲՀ միկրոէլեկտրոնիկա,6.0,Professional,7.0,"The aim of the course is to introduce students to the fundamentals of Microelectronics, the main elements of the field, and their mathematical description methods.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
684,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,507,Digital Signal Processing,Ազդանշանների թվային մշակում,6.0,Professional,7.0,"- Introduce the fundamentals and key concepts of digital signal processing,  
- Clarify the concept of a packet and its significance for digital signal processing,  
- Present the discrete Fourier transform and its fast algorithm for computation,  
- Explain the methods for designing digital filters.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
685,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,506,Technology of Semiconductor Materials and Devices,Կիսահաղորդիչ նյութերի և սարքերի տեխնոլոգիա,6.0,Professional,6.0,"- Introduce the general traditional problems and current issues of semiconductor technologies, - familiarize with the methods of obtaining semiconductors, the fabrication of semiconductor devices, and the preparation of integrated circuits, - introduce the technological stages of the fabrication of semiconductor devices and integrated circuits.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
686,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,506,Physics of Semiconductors,Կիսահաղորդիչների ֆիզիկա,6.0,Professional,6.0,"to familiarize with the electrophysical properties of semiconductors, - to present the principles of the band theory of semiconductors, - to present the statistics of electrons and holes, the generation and recombination of non-equilibrium charge carriers, the phenomena of diffusion and drift,",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
687,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,507,Simulation of Electrodynamic Processes,Էլեկտրադինամիկական պրոցեսների նմանակում,6.0,Professional,6.0,"- Present the modern packages of computer modeling, their principles, and the scope of applications, 
- Familiarize with the characteristics of computer methods for solving electrodynamic problems, 
- Provide skills regarding the principles of selecting environments for solving electrodynamic problems, boundary conditions, materials, and solution methods.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
688,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,507,Secure Communication Systems,Պաշտպանված կապի համակարգեր,6.0,Professional,6.0,"- To familiarize students with modern protection measures for telecommunications systems,  
- To teach methods for ensuring the security of computer networks and information systems.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
689,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,507,Fundamentals of Telecommunications,Հեռահաղորդակցության հիմունքներ,6.0,Professional,6.0,"- Introduce students to the fundamentals of telecommunications and the principles of modern digital communication. Familiarize them with the basics of analog signal digitization. 
- Present the causes of errors in digital communication systems and the methods for their assessment. 
- Introduce the coding and modulation techniques used in digital communication systems. 
- Present the types of digital communication systems, the existing challenges, and the approaches to their solutions.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
690,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,507,Computer Networks,Համակարգչային ցանցեր,6.0,Professional,6.0,"- Introduce students to the fundamentals of Internet operations, its modern technological level, and current developments. 
- Teach how to design and build local network systems using contemporary standards. 
- Provide students with practical experience in protocols, encoding, and decoding through laboratory work. 
- Highlight the prospects of the Internet, such as the Internet of Things (IoT), blockchain, fifth-generation wireless communication, and time-sensitive networks (TSN).",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
691,Yerevan State University,Radiophysics and Computer Technology,055102.02.6,Bachelor,505,Physical Electronics,Ֆիզիկական էլեկտրոնիկա,6.0,Professional,5.0,"- Present the main problems of physical electronics to students.  
- Familiarize them with the principles of operation of vacuum, gas-discharge, and semiconductor radio-electronic devices.  
- Outline the prospects for the development of physical electronics.",,Exam,2025/2026,https://ysu.am/en/faculty/525/educational-program-858/edu-plan,Armenian,
692,American University of Armenia,Computer Science,BSCS,Bachelor,CS100,Calculus 1,,3.0,,,"This introductory course covers topics including: functions of one variable, transcendental functions; introduction to complex numbers; polar coordinates; limits, continuity; derivatives, techniques of differentiation, differentiability, extrema of differentiable functions, applications of differentiation; indefinite and definite integrals, mean value theorem, related-rates problems, and the fundamental theorem of calculus. Students are required to complete weekly problem sets in order to develop basic proficiency in the mathematical foundations introduced in the field of Calculus. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English,
693,American University of Armenia,Computer Science,BSCS,Bachelor,CS101,Calculus 2,,3.0,,,"This course builds on CS100 and covers topics including: the definite (Riemann) integral, applications of integrals, improper integrals, numerical series, Taylor series. Students are required to complete weekly problem sets in order to develop proficiency on the subject. The format of the course is three hours of instructorled class time per week including discussions and problem sets.",CS100 or equivalent,,,https://cse.aua.am/courses/,English,
694,American University of Armenia,Computer Science,BSCS,Bachelor,CS102,Calculus 3,,3.0,,,"This final course in the three-term Calculus sequence spans the following topics: vectors in multiple dimensions; functions of several variables, continuity, partial derivatives, the gradient and Jacobian, directional derivatives, extrema, Taylor’s Theorem, Lagrange multipliers; multiple integrals, line integrals, surface integrals, divergence theorem, Green’s theorem, Stokes’ theorem. Students are required to complete weekly problem sets in order to demonstrate intermediate competency in multi-variable Calculus. Three hours of instructor-led class time per week including discussions and problem sets.",CS101,,,https://cse.aua.am/courses/,English,
695,American University of Armenia,Computer Science,BSCS,Bachelor,CS103,Real Analysis,,3.0,,,"The fundamental concepts in analysis are rigorously treated with emphasis on reasoning and proofs. The topics include completeness and order properties of real numbers, limits, continuity and uniform continuity, conditions for integrability and differentiability, infinite sequences and series, basic concepts of topology and measure, metric spaces, compactness, connectedness, continuous functions on a compact set, the contraction mapping lemma. Students are required to apply practical analytical methods to formulate, critically assess, and solve problems which arise in computational sciences and mathematical modeling. Three hours of instructorled class time per week including discussions and problem sets.",CS102 or equivalent,,,https://cse.aua.am/courses/,English,
696,American University of Armenia,Computer Science,BSCS,Bachelor,CS104,Linear Algebra,,3.0,,,"This introductory course covers topics including: vectors, dot products, hyperplanes; systems of linear equations, Gaussian elimination; matrix operations, determinants; vector spaces, linear independence, change of basis, eigenvectors and eigenvalues, the characteristic equation; the spectral theorem; complex vector spaces, complex eigenvalues, Jordan canonical form, matrix exponentials, differential equations. Students are required to apply practical analytical methods to solve problems which arise in computational sciences. Students will also learn to formulate a matrix representation of basic problems seen in mathematical modeling.",,,,https://cse.aua.am/courses/,English,
697,American University of Armenia,Computer Science,BSCS,Bachelor,CS105,Ordinary Differential Equations,,3.0,,,"The course examines topics including: first order equations, solution methods, higher order linear equations, series solutions, Laplace transforms, systems of linear equations, linear systems with constant coefficient, systems with periodic coefficients, existence and uniqueness of solutions, phase plots, eigenvalue problems, eigenfunction expansions, Sturm-Liouville theory, linearization about critical points, limit cycles, Poincaré-Bendixson theorem, Hartman-Grobman theorem, chaotic solutions and strange attractors, applications. Through the course, students will learn to formulate representations of basic problems seen in mathematical modeling. Students are required to apply practical analytical methods to solve problems which arise in computational sciences. Three hours of instructor-led class time per week including discussions and problem sets.","CS101, CS104",,,https://cse.aua.am/courses/,English,
698,American University of Armenia,Computer Science,BSCS,Bachelor,CS107,Probability,,3.0,,,"This course is an introduction to the mathematical study of randomness and uncertainty. Course covers topics including: Axioms and properties of probability; Conditional probability and independence of events; Random variables and distribution functions; Expectation, variance and covariance; Jointly distributed random variables; Independent random variables; The law of large numbers; The central limit theorem; Markov chains. Students are required to complete weekly problem sets in order to develop problem solving skills in Probability. Three hours of instructor-led class time per week including discussions and problem sets.","CS101, CS111",,,https://cse.aua.am/courses/,English,
699,American University of Armenia,Computer Science,BSCS,Bachelor,CS108,Statistics,,3.0,,,"This course provides students with a general introduction to statistical modeling and inference, including topics such as descriptive statistics, estimation in parametric models, risk evaluation, maximum likelihood method and method of moments, Bayesian approach, confidence intervals, statistical hypotheses testing, multiple linear regression, least-squares estimation, significance of the coefficients, goodness-of-fit tests, and chi-squared test of independence. Students will develop basic skills in data modeling and gain proficiency in R software. Instructor-led discussion, along with reading, written, and practical assignments.",CS107,,,https://cse.aua.am/courses/,English,
700,American University of Armenia,Computer Science,BSCS,Bachelor,CS110,Introduction to Computer Science,,3.0,,,"The course provides students with a broad foundation in computer science. Topics include: introduction to digital technology, historical review from valves to integrated circuits; logic gates; binary, octal, and hexadecimal systems; evolution of computer architecture, Von Neumann architecture, basic components, internal and external interfaces, types of removable media; introduction to operating systems. Students should be able to demonstrate basic understanding of the software and hardware systems related to computational sciences, and demonstrate strong understanding of the relevant common software and information technology. Students will develop rudimentary foundational knowledge in mathematical modeling and gain proficiency using software and hardware systems related to computational science. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English,
701,American University of Armenia,Computer Science,BSCS,Bachelor,CS111,Discrete Mathematics,,3.0,,,This is an introduction to discrete mathematics and discrete structures. The course examines topics including: propositional logic; Boolean algebra; introduction to set algebra; infinite sets; relations and functions; recurrences; proof techniques; introduction to number theory; elementary combinatorics and graph theory; applications to computer science. Students will learn to apply discrete numerical methods to solve problems which arise in computational sciences. Instructor-led class time including problem sets and discussions.,,,,https://cse.aua.am/courses/,English,
702,American University of Armenia,Computer Science,BSCS,Bachelor,CS112,Numerical Analysis,,3.0,,,"The course investigates topics including: floating-point arithmetic, cancellation and rounding, random number generation; finding of roots of nonlinear equations and systems; interpolation, extrapolation, function approximation; numerical integration, Gaussian quadrature; Monte-Carlo methods; numerical solutions of ordinary differential equations, predictor-corrector methods, shooting methods for boundary value problems. Students are required to formulate, critically assess, and apply practical numerical methods to solve problems and subtasks. Through the problem sets and group projects, students will demonstrate intermediate proficiency in designing and analyzing complex data structures and algorithms as well as in developing and testing software tools and methods relevant to numerical analysis. Three hours of instructor-led class time per week including discussions and problem sets.","CS104, CS101 or equivalent",,,https://cse.aua.am/courses/,English,
703,American University of Armenia,Computer Science,BSCS,Bachelor,CS120,Introduction to Object-Oriented Programming,,3.0,,,"The course will survey the following topics: control structures, functions, arrays, strings, introduction to UML, classes and data abstraction, inheritance, introduction to polymorphism, abstract classes and interfaces. Students are required to develop basic proficiency in utilizing and testing software systems related to computational sciences and in applying at least one programming language to software development. Three hours of instructorled class time per week including discussions and problem sets.",CS110,,,https://cse.aua.am/courses/,English,
704,American University of Armenia,Computer Science,BSCS,Bachelor,CS121,Data Structures,,3.0,,,"The course explores topics including: basic object-oriented programming principles; linear and non-linear data structures – linked lists, stacks, queues, trees, tables and graphs; dynamic memory management; design of algorithms and programs for creating and processing data structures; searching and sorting algorithms. Students are required to complete programming projects in which they design, analyze, and develop complex data structures in at least one programming language. Three hours of instructor-led class time per week including discussions and problem sets.","CS111, CS120",,,https://cse.aua.am/courses/,English,
705,American University of Armenia,Computer Science,BSCS,Bachelor,CS125,Logic for Computer Science,,3.0,,,"This course provides an introduction to logic from a computational perspective. Students learn to formalize information as logical statements, reason rigorously with those statements, and apply logic-driven tools to solve complex problems in mathematics, science, engineering, and business. The course also shows how formal logic underlies automated methods for uncovering critical errors in both software and hardware systems. Instructor-led class time including discussions and problem sets.","CS104, CS111, CS120",,,https://cse.aua.am/courses/,English,
706,American University of Armenia,Computer Science,BSCS,Bachelor,CS130,Computer Organization,,3.0,,,"Functional organization and operation of digital computers. Coverage of assembly language; addressing, stacks, argument passing, arithmetic operations, decisions, macros, modularization, linkers, debuggers. Device drivers will be considered. Instructor-led class time including problem sets and discussions.",CS120 OR ENGS110,,,https://cse.aua.am/courses/,English,
707,American University of Armenia,Computer Science,BSCS,Bachelor,CS131,Human Computer Interaction (HCI),,3.0,,,"The topics include: concepts of human computer interaction, techniques for user interface design; user-centered design, interface development techniques, usability evaluation; overview of interface devices and metaphors; visual development environments, other development tools. Students should be able to demonstrate advanced knowledge of software and hardware systems related to computational sciences. Students should also be able to formulate and critically assess problems and sub-tasks including identification of sources and investigative techniques related to the field. Students are required to complete group projects in which they formulate, critically assess, and investigate problems relating to software and hardware systems. Students will complete formal presentations in order to develop experience communicating to audiences both within and outside the discipline. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English,
708,American University of Armenia,Computer Science,BSCS,Bachelor,CS132,Theory of Communication Networks,,3.0,,,"The course investigates several communication problems in networks; one-to-all, all-to-all, one-to-many. Specific communication models are considered by placing constraints on the sets of messages, senders, and receivers, on the network’s topology, on the rules that govern message transmissions, and on the amount of information about the network known to individual network members. One goal is to design network structures which are inexpensive to construct yet allow fast communication. The second major goal is to design efficient communication algorithms for commonly used networks under different communication models. These require knowledge of graph theory, combinatorics, and design and analysis of algorithms. The students are required to complete theoretical problem sets and proofs in order to develop advanced knowledge of efficient communication algorithms and combinatorial properties of certain types of networks. Students will also complete and present in class a project based on recent research articles in order to develop advanced knowledge and research skills to formulate and investigate real research problems in the future. Three hours of instructor-led class time per week including discussions and problem sets.",CS121,,,https://cse.aua.am/courses/,English,
709,American University of Armenia,Computer Science,BSCS,Bachelor,CS140,Mechanics,,3.0,,,"This course introduces students to classical mechanics. Topics include: space and time; straight-line kinematics; motion in a plane; forces and static equilibrium; Newton’s laws; particle dynamics, with force and conservation of momentum; angular motion and conservation of angular momentum; universal gravitation and planetary motion; collisions and conservation laws; work, potential energy and conservation of energy; vibrational motion; conservative forces; inertial forces and non-inertial frames; central force motions; rigid bodies and rotational dynamics. Students are required to complete weekly problem sets in order to develop problem solving skills in Probability. Three hours of instructor-led class time per week including discussions and problem sets.",CS101,,,https://cse.aua.am/courses/,English,
710,American University of Armenia,Computer Science,BSCS,Bachelor,CS201,Complex Analysis,,3.0,,,"The course examines the theory of functions of one complex variable. The topics include complex numbers, complex functions, differentiability, Cauchy-Riemann equations, analytical functions; complex integration, the Cauchy integral formula, calculation of residues, Liouville’s theorem, the Gauss mean value theorem, the maximum modulus theorem, Rouche’s theorem, the Poisson integral formula; Taylor-Laurent series; singularity theory; analytical continuation; elliptic functions; conformal mapping, applications to ODEs and PDEs. Students are required to complete weekly problem sets and proofs in order to develop advanced knowledge of analyticalal methods. Students will learn to utilize advanced methods to formulate, assess, and solve problems and subtasks in computational science as well as across a broad range of disciplines. Three hours of instructor-led class time per week including discussions and problem sets.",,,,https://cse.aua.am/courses/,English,
711,American University of Armenia,Computer Science,BSCS,Bachelor,CS202,Functional Analysis,,3.0,,,"The course gives an introduction to functional analysis, which is a branch of mathematics in which one develops analysis in infinite dimensional vector spaces. The main areas to be covered are normed spaces with an emphasis on Banach and Hilbert spaces. Students will be introduced to fundamental theorems related to Banach spaces: The Hahn-Banach, Fixed point, Uniform Boundedness Principle, Open Mapping and Closed Graph theorems. This course will provide also an overview of Spectral theory for compact operators with applications in integral and differential equations. Instructor-led class time including discussions and problem sets; assessment by exams and problem sets.",CS103,,,https://cse.aua.am/courses/,English,
712,American University of Armenia,Computer Science,BSCS,Bachelor,CS205,Partial Differential Equations,,3.0,,,"An introductory course into Partial Differential Equations (PDEs) which outlines analytical procedures for solving PDEs that arise from mathematical modeling of physical phenomena such as wave propagation, heat and mass transfer and electric potential discharge, to shape processing and motion/jump simulations in video gaming. The class will cover different classifications and orders of PDEs such as 2nd order elliptic and 1st and 2nd order hyperbolic equations, and will be introduce corresponding solution methodologies such as the method of characteristics, separation of variables and Laplace Transforms. The course will primarily deal with analytical methods but will include a small section on numerical algorithms for solving simple PDEs. Three hours of instructor-led class time per week including discussions and problem sets.",CS105,,,https://cse.aua.am/courses/,English,
713,American University of Armenia,Computer Science,BSCS,Bachelor,CS211,Introduction to Algorithms,,3.0,,,"The course surveys topics including: review of main abstract data types; sorting algorithms, correctness, space and time complexity; hashing and hash tables, collision resolution strategies; graph algorithms; divide-and-conquer algorithms, dynamic programming; NP-completeness. Students are required to critically analyze, formulate and solve problems using analytical knowledge related to algorithms. Students should also be able to display proficiency in designing and analyzing complex algorithms and understand the software relevant to this field. Three hours of instructor-led class time per week including discussions and problem sets.",CS121,,,https://cse.aua.am/courses/,English,
714,American University of Armenia,Computer Science,BSCS,Bachelor,CS213,Optimization,,3.0,,,"The course explores the following topics: optimization problems; dogleg and hookstep methods; simulated annealing; approximation algorithms; introduction to game theory; scheduling; basic optimization models in financial markets; nonlinear continuous optimization; conjugate gradient methods, Newton-type methods. Through the course, students will develop the ability to critically analyze and solve problems using advanced knowledge related to optimization and contemporary methods in optimization techniques. Students will also develop proficiency in designing and analyzing complex data structures and algorithms. Additionally, students are required to complete individual projects in order to develop their ability to discover and learn relevant material on their own. Three hours of instructor-led class time per week including discussions and problem sets.","CS102, CS112",,,https://cse.aua.am/courses/,English,
715,American University of Armenia,Computer Science,BSCS,Bachelor,CS215,Cryptography,,3.0,,,Introduction of basic principles and methods of modern applied cryptography. Demonstration how cryptography can help to solve information security problems and our focus will be basically internet security.,CS211,,,https://cse.aua.am/courses/,English,
716,American University of Armenia,Computer Science,BSCS,Bachelor,CS216,Web Application Development,,3.0,,,"This course provides a comprehensive introduction to the fundamental concepts and practical techniques involved in developing web applications. Students will explore key topics including front-end and back-end development, client-server architecture, and the integration of databases with web technologies. The course focuses on building proficiency in full-stack development while reinforcing coding best practices, user experience design, and secure application deployment. Instructor-led class time including problem sets as well as project-based assessments.",CS121,,,https://cse.aua.am/courses/,English,
717,American University of Armenia,Computer Science,BSCS,Bachelor,CS217,Computer Graphics,,3.0,,,"The course provides students with theoretical and applied tools in graphics development. The course examines topics including: geometric concepts, such as tangent plane, normal vector; pixel-related operations; interactive methods, such as mouse and keyboard callback functions; representation of graphics primitives; general introduction to Open GL as a State Machine; various shading algorithms to illustrate the rendering process; color calculations; texturing. Three hours of instructor-led class time per week including discussions and problem sets.","CS102, CS221",,,https://cse.aua.am/courses/,English,
718,American University of Armenia,Computer Science,BSCS,Bachelor,CS218,Game Development,,3.0,,,"This course is an introduction to video game design and development. It equips students with the programming skills necessary to create simple game programs in one or more programming languages. Students will be exposed to the latest techniques and tools to add functionality to game objects, create playable characters, design Enemy AI, add responsive UI, create and control animations, trigger visual effects, and combine all elements to create a working game. By the end of the course, students will go through every step of creating a game and be armed with the necessary knowledge to develop their projects. Assessment may include class participation, papers, essays, quizzes, exams, projects, and presentations.",CS121,,,https://cse.aua.am/courses/,English,
719,American University of Armenia,Computer Science,BSCS,Bachelor,CS219,Mobile Application Developement,,3.0,,,"This course will introduce mobile application development covering topics such as current technologies, development environments, frameworks and programming languages, application testing and debugging tools and mechanisms, required libraries introduction, best practices on mobile development, monetization of applications, monitoring and alerting instruments, and data collection. The course will include hands-on sessions using modern technologies to design and develop user interfaces with simple interactivity, and publish the applications.",CS121 OR DS115,,,https://cse.aua.am/courses/,English,
720,American University of Armenia,Computer Science,BSCS,Bachelor,CS220,Parallel and High Performance Computing (Parallel HPC),,3.0,,,"The course examines topics including: parallel hardware architectures, distributed computing paradigms, parallelization strategies and basic parallel algorithmic techniques, parallel programming with OpenMP and MPI, HPC numerical libraries. Students should be able to demonstrate advanced knowledge related to contemporary methods in parallel and HP Computing. Students are required to draw upon investigative techniques related to this field in order to critically analyze and solve problems using advanced knowledge. Coursework will require students to develop faster codes that are highly optimized for modern multi-core processors and clusters. Three hours of instructor-led class time per week including discussions, lab work and problem sets.",CS211,,,https://cse.aua.am/courses/,English,
721,American University of Armenia,Computer Science,BSCS,Bachelor,CS221,Cloud Computing,,3.0,,,"The course covers general introductory concepts in the design and implementation of Cloud Computing, covering all the major branches such as cloud computing, cloud systems,",CS211,,,https://cse.aua.am/courses/,English,
722,American University of Armenia,Computer Science,BSCS,Bachelor,CS226,Math Modeling Applications,,3.0,,,"This course introduces mathematical modeling and computational techniques for the simulation of a large variety of engineering and physical systems. The students will be able to apply real-world problem solving skills relating to modeling real-life scenarios from the natural sciences, business, social sciences, and finance. The applications for simulations are drawn from various fields and industries such as aerospace, mechanical, electrical, chemical and biological engineering, and materials science. Instructor-led discussion, along with reading, written, and practical assignments.",CS102,,,https://cse.aua.am/courses/,English,
723,American University of Armenia,Computer Science,BSCS,Bachelor,CS230,Software Testing Fundamentals,,3.0,,,"This course aims to cover the fundamentals of software testing, including important areas such as Fundamental Test Process, Test Design Techniques (white box, black box), Test Levels, Static Test Techniques, different types of Software Development Life Cycle models, Agile methodology (Scrum Framework), role of Continuous Delivery in modern world and role of Automated Testing in it. The practical part of the course will cover topics such as Test Automation strategies, Design Patterns used in Automation Testing and students will get hands-on experience with web app test automation Frameworks. Instructor-led discussion, along with reading, written, and practical assignments. Assessment via projects, hometasks, and exams.",CS120,,,https://cse.aua.am/courses/,English,
724,American University of Armenia,Computer Science,BSCS,Bachelor,CS231,Quantum Computing,,3.0,,,"The course starts with a simple introduction to the fundamental principles of quantum mechanics using the concepts of qubits (or quantum bits) and quantum gates. After developing the basics, this course delves into various implementation aspects of quantum computing and quantum information processing including the quantum fourier transform, period finding, Shor’s quantum algorithm for factoring integers, as well as the prospects for quantum algorithms for NP-complete problems. Instructor-led discussion, along with reading, written, and practical assignments. Assessment via problem sets, projects and exams.",CS140 OR ENGS121,,,https://cse.aua.am/courses/,English,
725,American University of Armenia,Computer Science,BSCS,Bachelor,CS232,Cybersecurity,,3.0,,,"This course covers various security risks in Cyberspace from both offensive and defensive points of view, including subfields such as Web/Mobile Security, Network Security, and Cryptography. Students will develop skills of usage of various tools to be able to test the security of systems as well as build defense for those. Students will contribute to a team project in one of the following subfields (eg Web Security, Mobile Security, IoT security, Digital Forensics). Instructor-led discussion, along with reading, written, and practical assignments. Assessment via exams projects and hometasks.",CS121,,,https://cse.aua.am/courses/,English,
726,American University of Armenia,Computer Science,BSCS,Bachelor,CS236,Compiler Design,,3.0,,,"An introduction to the basic phases of modern compilers and their design principles. Topics covered include CPU instruction, finite state machines, lexical scanning, parsing schemes, code generation and translation, comparison of modern programming languages. As part of the course, students build a working compiler for an object-oriented language. Three hours of instructor-led class time per week including discussions and problem sets.",CS130,,,https://cse.aua.am/courses/,English,
